id,fecha,day,month,year,region,titulo,subtitular,cant_notas,politica,roja,deporte,accidente,comunitaria,nacionales,internacional,modelo_portada,especial,publicidad,contraportada,modelo,palabras_titulo,palabras_st,envio_total,cobrable,devuelto,vendido
102723nacional,27/10/2023,Friday,October,2023,nacional,en santa rosa izabal y guatemala hay mas homicidios,la pnc detecta que los crimenes mas frecuentes son narcotrafico robo y venganza,4,0,1,1,0,1,1,0,0,0,1,publicidad externa,1,9,13,74481,70696,8854,61842
102823nacional,28/10/2023,Saturday,October,2023,nacional,bloqueos y temor,comunidades luchan contra el impacto economico que deja el cierre de carreteras en solola,4,0,2,0,0,0,1,1,0,0,1,deporte,1,3,14,73998,72031,7975,64056
102923nacional,29/10/2023,Sunday,October,2023,nacional,dio la vida por su perro,mujer indigente murio golpeada por hombres cuando defendio a su mascota,4,0,1,0,0,0,3,0,0,0,1,deporte,1,6,11,76003,74067,11841,62226
103023nacional,30/10/2023,Monday,October,2023,nacional,alerta por heladas,empiezan los frentes frios y cultivos en siete departamentos podrian verse afectados,4,0,2,1,0,0,1,0,0,0,1,deporte,1,3,12,78126,75737,6622,69115
103123nacional,31/10/2023,Tuesday,October,2023,nacional,la octava maravilla,messi gana una vez mas el balon de oro es nombrado el mejor furbolista del mundo,4,1,2,1,0,0,0,0,0,0,1,publicidad externa,0,3,16,73272,70864,4089,66775
110123nacional,1/11/2023,Wednesday,November,2023,nacional,matan a un jefe de pnc,forcejea con agresor pero no evita disparos companeros queda gravemente herido,4,0,2,1,1,0,0,0,0,0,1,deporte,1,6,11,67642,65255,16274,48981
110223nacional,2/11/2023,Thursday,November,2023,nacional,desafiaron a la muerte,todos santeros lucen su valentia como muestra para honrar a sus seres que ya partieron,4,0,0,0,0,2,2,0,0,0,1,internacional,1,4,15,73565,71179,10678,60501
110323nacional,3/11/2023,Friday,November,2023,nacional,descuartizan a su vecido,familia es senalada de matar al hombre cerceenarlo y ocultar su cuerpo,4,1,2,0,1,0,0,0,0,0,1,deporte,1,4,12,74287,70410,7859,62551
110423nacional,4/11/2023,Saturday,November,2023,nacional,ataque mortal en tapiceria,dueno cunado y trabajador fallecen baleados,4,1,2,0,1,0,0,0,0,0,1,deporte,1,4,6,73524,71571,8569,63002
110523nacional,5/11/2023,Sunday,November,2023,nacional,ataque directo,matan de cuatro balazos al director d ela carcel que esta en el cuartel militar de matamoros,4,0,1,0,2,1,0,0,0,0,1,deporte,1,2,17,75272,73348,8960,64388
110623nacional,6/11/2023,Monday,November,2023,nacional,macabro hallazgo en el sur,abandonan cuerpos con senales de extrema violencia en 10 meses 141 personas han muerto en hecho violentos en el sector,4,0,1,0,2,1,0,0,0,0,1,deporte,1,5,20,77746,75339,8411,66928
110723nacional,7/11/2023,Tuesday,November,2023,nacional,lunes sangriento,ocho hechos violentos cobran la vida de diez personas dos eran menores de edad,4,0,3,0,1,0,0,0,0,0,1,deporte,0,2,14,72472,70058,6819,63239
110823nacional,8/11/2023,Wednesday,November,2023,nacional,inundados y aislados,caminan entre lodo o pagan balas improvisadas,4,1,1,0,1,1,0,0,0,0,1,modelo,1,3,7,73044,70630,10860,59770
110923nacional,9/11/2023,Thursday,November,2023,nacional,albaniles mueren soterrados,hacian zanja para un proyecto de drenaje en su comunidad,4,0,1,0,2,0,1,0,0,0,1,publicidad externa,0,3,10,73809,71425,9114,62311
111023nacional,10/11/2023,Friday,November,2023,nacional,bajo fuego por pugna entre pandillas,suman 10 muertos en cinco ataques en los ultimos 30 dias,4,0,3,0,0,1,0,0,0,0,1,deporte,1,6,11,73031,69134,7871,61263
111123nacional,11/11/2023,Saturday,November,2023,nacional,cada dos dias matan a un menor de edad,este ano van 320 decesos la mayoria asesinados con arma de fuego,4,0,4,0,0,0,0,0,0,0,1,deporte,1,9,12,73008,71032,7094,63938
111223nacional,12/11/2023,Sunday,November,2023,nacional,trabajaba en banco y traficaba armas,mientras estaba en guatemala colombiano habria hecho compras a eeuu para enviarlas a su pais,4,0,2,0,0,0,2,0,0,0,1,deporte,1,6,15,74782,72795,7602,65193
111323nacional,13/11/2023,Monday,November,2023,nacional,percances dejan 1845 muertos,a esta cifra en lo que va del ano en el pais se suman tres fallecidos el fin de semana,4,0,1,1,1,0,1,0,0,0,1,publicidad externa,1,4,20,78172,75742,7593,68149
111423nacional,14/11/2023,Tuesday,November,2023,nacional,ataque armado contra una familia,el padre muere y la esposa queda herida les dejan un mensaje escrito,4,0,3,0,0,0,1,0,0,0,1,modelo,1,5,13,72227,69823,8176,61647
111523nacional,15/11/2023,Wednesday,November,2023,nacional,bombazo despierta a vecindario,buscan criminal que quedo grabado cuando activo el artefacto que dano cinco carros y ocho casas,4,0,2,0,0,0,1,1,0,0,1,deporte,1,4,16,72991,70532,10195,60337
111623nacional,16/11/2023,Thursday,November,2023,nacional,maestra exigia q5 mil por extorsion,detenida cuando recibia un sobre simulando tener dinero el cual pedia a cambio de no matar a menor,4,1,2,0,0,0,0,1,0,0,1,publicidad externa,1,6,18,73548,71123,9150,61973
111723nacional,17/11/2023,Friday,November,2023,nacional,asesinada frente a sus hijas,madre fue baleada entre canaverales por hombres que iban en motocicleta,4,1,1,0,0,1,0,1,0,0,1,deporte,1,5,11,72669,68854,6870,61984
111823nacional,18/11/2023,Saturday,November,2023,nacional,nino sobrevive al asesinato de su mama,menor de 3 anos sale ileso de la lluvia de balas que dispararon sicarios desde otro vehiculo,4,0,1,1,0,0,1,1,0,0,1,deporte,1,7,17,72464,70497,6759,63738
111923nacional,19/11/2023,Sunday,November,2023,nacional,secuestran a ninos,mujer envuleve en nailon a pequeño para sacarlo de su casa mientras otro grupo de hombres plagia a menor de 12 anos,4,0,2,0,0,1,1,0,0,0,1,deporte,0,3,22,75131,73200,6196,67004
112023nacional,20/11/2023,Monday,November,2023,nacional,asesinados en fiesta de 15 anos,tres hombres son acribillados y una bebe resulta herida de bala,4,0,3,0,0,0,1,0,0,0,1,deporte,1,6,11,77572,75148,5993,69155
112123nacional,21/11/2023,Tuesday,November,2023,nacional,mata a su esposa a punaladas,hija de 9 anos mira cuando su mama muere acuchillada,4,0,3,1,0,0,0,0,0,0,1,deporte,1,6,10,72333,69927,7062,62865
112223nacional,22/11/2023,Wednesday,November,2023,nacional,lo atacan por la espalda,recolector iba a subir al cmaion cuando hombres lo balean,4,0,3,1,0,0,0,0,0,0,1,deporte,1,5,10,72961,70568,10217,60351
112323nacional,23/11/2023,Thursday,November,2023,nacional,familia muere en deslizamiento,montana se desprende y se lleva dos casas seis personas fallecen en tragedia,4,0,1,1,2,0,0,0,0,0,1,deporte,0,4,13,74193,71791,8820,62971
112423nacional,24/11/2023,Friday,November,2023,nacional,menor muere de un escopetazo,salio a cazar con su padre y por accidente acciono el arma,4,0,1,1,1,1,0,0,0,0,1,deporte,0,5,12,76849,73047,10045,63002
112523nacional,25/11/2023,Saturday,November,2023,nacional,usban peluqueria para delinquir,capturan a cuatro hombres que trabajaban en salon de belleza por violar estafar y robar,4,0,1,1,0,0,2,0,0,0,1,deporte,0,4,15,72815,70838,7641,63197
112623nacional,26/11/2023,Sunday,November,2023,nacional,capturados por secuestro,supuestos delincuentes habrian raptado a pareja de esposos en la zona 10,4,0,0,1,0,0,2,1,0,0,1,publicidad externa,1,3,12,75168,73238,8664,64574
112723nacional,27/11/2023,Monday,November,2023,nacional,la vuelta nuestra,el guatemalteco gerson toc se consgra como campeon luego de diez etapas de puro coraje y resistencia grande,4,0,1,1,0,0,2,0,0,0,1,publicidad externa,0,3,18,78847,76447,6614,69833
112823nacional,28/11/2023,Tuesday,November,2023,nacional,asesinado por pedir que dejaran de beber,guardias matan a persona que les aconsejaba que terminaran la fiesta,4,0,2,0,0,1,1,0,0,0,1,deporte,1,7,11,72589,70194,8483,61711
112923nacional,29/11/2023,Wednesday,November,2023,nacional,asesinado cuando intentaba robar,conductor dispara contra supuesto ladron al ver que despojaba a los de otro vehiculo de sus pertenencias,4,0,1,0,0,1,2,0,0,0,1,deporte,1,4,17,72658,70262,4614,65648
113023nacional,30/11/2023,Thursday,November,2023,nacional,liberan tras 64 dias a prisioneros,tres trabajadores del mp fueron rescatados de sus captores estaban encadenados y en condiciones infrahumanas,4,1,0,0,0,0,3,0,0,0,1,deporte,1,6,15,73065,70578,1909,68669
120123nacional,1/12/2023,Friday,December,2023,nacional,prostituian mujeres en sala de masajes,autoridades desmantelan tres lugares donde explotaban sexualmente a jovenes contra su voluntad,4,1,1,0,0,0,2,0,0,0,1,deporte,1,6,12,72999,68889,18417,50472
120223nacional,2/12/2023,Saturday,December,2023,nacional,caen seis coyotes,estructura tramitaba papeles falsos de supuestos menores de edad para viajar a estados unidos,4,1,2,0,0,0,1,0,0,0,1,internacional,1,3,14,72842,70884,7851,63033
120323nacional,3/12/2023,Sunday,December,2023,nacional,temporada alta de accidentes,en diciembre se incrementan los percances por consumo de alcohol y exceso de velocidad,4,0,0,1,1,0,1,1,0,0,1,deporte,1,4,14,75169,73278,7098,66180
120423nacional,4/12/2023,Monday,December,2023,nacional,les prenden fuego,en menos de 24 horas aparecen tres hombres asesinados y quemados en diferentes puntos del pais,4,0,3,1,0,0,0,0,0,0,1,deporte,1,3,16,79141,76762,6515,70247
120523nacional,5/12/2023,Tuesday,December,2023,nacional,disparan contra policias y pobladores,hieren a tres agentes a un nino y una mujer en enfrentamiento entre santa catarina ixtahuacan y nahuala,4,0,2,0,1,0,1,0,0,0,1,deporte,0,5,18,73110,70721,9111,61610
120623nacional,6/12/2023,Wednesday,December,2023,nacional,embiste a 20 carros,cisterna que transportaba alcohol se queda sin frenos y choca contra varios vehiculos quedan 15 personas heridas,3,0,1,0,1,0,1,0,0,0,1,deporte,1,4,17,73829,71418,9167,62251
120723nacional,7/12/2023,Thursday,December,2023,nacional,aparecen torturados,los cuerpos de dos hombres envueltos entre sabanas fueron dejados en un lugar solitario tenian senales de violencia,4,1,3,0,0,0,0,0,0,0,1,deporte,1,2,18,74250,71837,8857,62980
120823nacional,8/12/2023,Friday,December,2023,nacional,queman al diablo,buscan que salgan las impurezas de las casas,4,0,2,1,0,0,1,0,0,0,1,deporte,1,3,8,73489,69685,8238,61447
120923nacional,9/12/2023,Saturday,December,2023,nacional,mp las elecciones deberian quedar anuladas tse resultados estan oficializados y son inalterables,se alteraron los datos de las actas 4 tachando los resultados y cambiandolos tenemos un binomio presidencial con sus credenciales,4,2,0,0,0,0,1,1,0,0,1,deporte,1,13,20,78162,76085,9180,66905
121023nacional,10/12/2023,Sunday,December,2023,nacional,impacto mortal,muere piloto de bus y deja 18 heridos al chocar con trailer,4,0,1,1,1,0,1,0,0,0,1,deporte,1,2,12,76474,73534,7333,66201
121123nacional,11/12/2023,Monday,December,2023,nacional,matan a influencer mexicano,fue invitado para ser juez en un evento canino pero no llego porque fue emboscado,4,0,2,1,0,0,1,0,0,0,1,deporte,0,4,15,85441,2665,1346,1319
121223nacional,12/12/2023,Tuesday,December,2023,nacional,acusan a chofer de violador,hombre era miembro de una banda dedicada a ultrajar pasajeras,4,0,0,0,0,0,2,2,0,0,1,deporte,0,5,10,74322,71949,8653,63296
121323nacional,13/12/2023,Wednesday,December,2023,nacional,perro guia hasta cadaver,animal caminaba con un brazo en el hocico lo siguen y encuentran restos humanos,4,0,2,0,0,0,1,1,0,0,1,deporte,1,4,14,73288,70915,9186,61729
121423nacional,14/12/2023,Thursday,December,2023,nacional,402 accidentes en ruta a occidente,131 fallecidos y 44 heridos en percances en este tramo carretero,4,0,0,0,1,2,1,0,0,0,1,deporte,1,6,11,73658,71284,8005,63279
121523nacional,15/12/2023,Friday,December,2023,nacional,cc ordena tomar posesion,resolucion de amparo en definitiva busca que asuman todas las autoridades electas,4,1,0,0,0,0,1,2,0,0,1,deporte,1,4,12,73807,69847,6769,63078
121623nacional,16/12/2023,Saturday,December,2023,nacional,262 mujeres mueren dando a luz en 2023,la mayoria de madres que fallecen en el parto vive en la pobreza,4,0,3,0,0,0,1,0,0,0,1,deporte,1,8,13,73526,71547,6871,64676
121723nacional,17/12/2023,Sunday,December,2023,nacional,buscan el estreno de navidad,guatemaltecos abarrotan comercios para encontrar las mejores prendas y lucirse en nochebuena,4,0,1,1,0,0,2,0,0,0,1,deporte,1,5,12,75657,72712,6480,66232
121823nacional,18/12/2023,Monday,December,2023,nacional,invaden calles por compras navidenas,guatemaltecos aprovechan fin de semana para adquirir cohetes ropa regalos e ingredientes para la cena de nochebuena,4,0,2,1,0,0,1,0,0,0,1,deporte,0,5,17,86477,2611,1303,1308
121923nacional,19/12/2023,Tuesday,December,2023,nacional,frio extremo,en varios lugares del occidente del pais se reportan temperaturas bajo cero mientras la vegetacion amanece con escarcha,4,1,1,1,0,0,1,0,0,0,1,deporte,1,2,18,72382,69979,6443,63536
122023nacional,20/12/2023,Wednesday,December,2023,nacional,frio cobra a su primera victima mortal,indigente fallece cera del mercado san martin mientras las carreteras y los cultivos se llenan de escarcha,4,0,1,0,0,0,3,0,0,0,1,deporte,1,7,17,72848,70382,4535,65847
122123nacional,21/12/2023,Thursday,December,2023,nacional,golpeados y acuchillados,encuentran cuerpos de hombres con senales de violencia se cree que los asaltaron,4,1,1,0,0,0,2,0,0,0,1,deporte,1,3,13,73264,70501,10350,60151
122223nacional,22/12/2023,Friday,December,2023,nacional,ataque de murcielagos,animales dejan la cueva y matan a 13 aves entre pollos patos y pavos,4,0,1,1,0,0,2,0,0,0,1,deporte,1,3,14,72849,68931,6640,62291
122323nacional,23/12/2023,Saturday,December,2023,nacional,paseo termina en tragedia,yate de incendia y los pasajeros se lanzan al mar pero dos perecen ahogados,4,0,1,1,2,0,0,0,0,0,1,deporte,1,4,14,71776,69705,6022,63683
122423nacional,24/12/2023,Sunday,December,2023,nacional,feliz navidad,-,2,0,0,1,0,0,1,0,0,1,1,deporte,1,2,1,74224,72272,5581,66691
122623nacional,26/12/2023,Tuesday,December,2023,nacional,se queman manos y rostro,durante las fiestas crece el numero de ninos heridos tras la explosion de juegos pirotecnicos,4,0,0,0,3,0,1,0,0,0,1,deporte,1,5,15,71880,69476,7320,62156
122723nacional,27/12/2023,Wednesday,December,2023,nacional,migrantes envian q156 mil millones,cifra de remesas desde estados unidos supera a la del ano pasado por q16 mil millones mas,4,0,2,0,0,2,0,0,0,0,1,deporte,1,5,17,71880,69467,4804,64663
122823nacional,28/12/2023,Thursday,December,2023,nacional,compran carro y luego mueren,tres amigos fallecen cuando chocan contra cabezal se salvan otros que iban atrás con el carro nuevo en una grua,4,0,1,0,1,0,2,0,0,0,1,deporte,0,5,20,73414,71009,9769,61240
122923nacional,29/12/2023,Friday,December,2023,nacional,habria intentado asaltar en bus,crimen fue en la calzada roosevelt donde este ano se han registrado 16 ataques armados con saldo de 17 muertos,4,1,2,0,0,0,1,0,0,0,1,deporte,1,5,20,71299,67484,4670,62814
123023nacional,30/12/2023,Saturday,December,2023,nacional,llegan los ultimos deportados de 2023,con nostalgia arribaron 376 retornados de estados unidos que junto a mexico expulsaron a mas de 79 mil connacionales en el ano,4,0,2,0,0,0,2,0,0,0,1,deporte,1,6,22,71099,69102,3229,65873
010224nacional,02/01/2024,Tuesday,January,2024,nacional,terremoto sacude a japon,destruccion y fallecidos deja sismo que sobrepasa los 7 grados,4,0,1,0,0,0,3,0,0,0,1,deporte,1,4,10,69141,66856,15821,51035
010324nacional,03/01/2024,Wednesday,January,2024,nacional,choque mortal de aviones,fallecen cinco personas en una aeronave y en otra quedan 17 heridas,4,0,0,0,2,0,2,0,0,0,1,nacionales,1,4,12,69778,67408,9431,57977
010424nacional,04/01/2024,Thursday,January,2024,nacional,bus se embarranca,piloto pierde el control y cae un precipicio de 200 metros donde mueren dos y cinco quedan heridos,4,0,0,0,1,0,2,1,0,0,1,deporte,1,3,18,71336,68971,7398,61573
010524nacional,05/01/2024,Friday,January,2024,nacional,1500 pacientes en riesgo,medicos del hospital san juan de dios atienden con linternas de celulares lamparas y veladoras,4,0,1,0,0,0,3,0,0,0,1,publicidad externa,1,4,15,70942,67135,7149,59986
010624nacional,06/01/2024,Saturday,January,2024,nacional,7 pacientes muertos,desde crisis electrica en hospital general,4,0,0,0,2,0,2,0,0,0,1,deporte,1,3,6,71095,69115,6629,62486
010724nacional,07/01/2024,Sunday,January,2024,nacional,papas lo tenian amarrado,gritos alertaron a vecinos la madre dijo que el nino molestaba a unos perros y lo ataron y dejaron bajo llave,4,0,2,0,0,0,2,0,0,0,1,deporte,1,4,21,73558,71621,8019,63602
010824nacional,08/01/2024,Monday,January,2024,nacional,mas de 2 mil ninas embarazadas en 2023,menores oscilan entre 10 y 14 anos segun informe algunas fallecieron,4,0,0,0,0,0,4,0,0,0,1,deporte,1,8,11,81219,78798,6253,72545
010924nacional,09/01/2024,Tuesday,January,2024,nacional,capturado por amarrar a menor,estaba molestando mucho a la chucha por eso lo deje atado se justifica el padrastro,3,0,2,0,0,0,1,0,0,0,1,deporte,0,5,15,74846,72434,9494,62940
011024nacional,10/01/2024,Wednesday,January,2024,nacional,16 senoritas dejan de estudiar por acoso,alumnas senalan a dos maestros de hostigarlas sexualmente,4,0,2,0,0,0,2,0,0,0,1,modelo,1,7,8,71372,69002,8212,60790
011124nacional,11/01/2024,Thursday,January,2024,nacional,masacran a familia,hombres armados irrumpen en vivienda en la madrugada y matan a cuatro hay una sobreviviente,5,0,2,1,1,0,1,0,0,0,1,deporte,1,3,15,72494,70110,6874,63236
011224nacional,12/01/2024,Friday,January,2024,nacional,ninos mueren calcinados,mama sale a trabajar y los deja solos fuego se inicia en la cocina,5,0,2,1,0,0,2,0,0,0,1,modelo,1,3,14,72165,68265,6500,61765
011324nacional,13/01/2024,Saturday,January,2024,nacional,lo matan frente a negocio de su mama,menor de 13 anos podria haber sido asesinado por no pagar extorsion,4,1,2,0,0,0,0,1,0,0,1,deporte,1,8,12,71576,69512,6274,63238
